transaction_id,customer_id,transaction_date,channel,store_id,total_amount,discount_amount,payment_method,order_status,campaign_id
TXN001734,CUST00379,2026-06-01,App,ST010,161.6,0.0,StoreValueCard,Completed,
TXN001735,CUST00379,2026-06-02,POS,ST010,1443.9,33.41,StoreValueCard,Completed,
TXN001736,CUST00380,2025-09-21,Douyin,ST002,323.95,35.99,Cash,PartiallyReturned,
TXN001737,CUST00381,2025-12-05,Douyin,ST008,72.32,8.04,StoreValueCard,Completed,
TXN001738,CUST00381,2025-12-16,WeChatStore,ST010,1745.43,113.68,Alipay,PartiallyReturned,
TXN001739,CUST00381,2026-03-09,App,ST011,379.86,0.0,Alipay,Completed,
TXN001740,CUST00381,2026-05-05,Tmall,ST006,1650.36,0.0,StoreValueCard,Completed,
TXN001741,CUST00382,2026-01-19,Tmall,ST003,83.36,0.0,StoreValueCard,Completed,
TXN001742,CUST00383,2026-02-21,App,ST008,1542.68,0.0,Cash,Completed,
TXN001743,CUST00383,2026-02-21,Douyin,ST002,2698.68,98.6,WeChatPay,Completed,
TXN001744,CUST00383,2026-03-03,Tmall,ST012,1923.47,0.0,WeChatPay,Completed,
TXN001745,CUST00383,2026-03-16,WeChatStore,ST007,592.42,104.55,Alipay,Completed,CMP003
TXN001746,CUST00383,2026-03-20,Douyin,ST012,601.24,0.0,Cash,Completed,
TXN001747,CUST00383,2026-03-22,WeChatStore,ST007,911.77,0.0,Cash,Completed,
TXN001748,CUST00383,2026-03-29,MiniProgram,ST005,1058.76,8.08,CreditCard,Completed,
TXN001749,CUST00383,2026-04-01,MiniProgram,ST004,684.34,0.0,Cash,Completed,
TXN001750,CUST00383,2026-04-11,Tmall,ST006,466.09,0.0,WeChatPay,Completed,
TXN001751,CUST00383,2026-04-20,Douyin,ST008,1088.95,0.0,Alipay,Completed,
TXN001752,CUST00383,2026-04-24,POS,ST008,2014.62,257.56,CreditCard,Completed,
TXN001753,CUST00383,2026-04-26,POS,ST008,888.55,77.27,CreditCard,Completed,
TXN001754,CUST00383,2026-05-06,WeChatStore,ST011,233.42,0.0,WeChatPay,Completed,
TXN001755,CUST00383,2026-05-11,App,ST007,1599.18,0.0,WeChatPay,Completed,
TXN001756,CUST00383,2026-05-29,WeChatStore,ST011,973.15,108.13,WeChatPay,Completed,
TXN001757,CUST00383,2026-05-29,MiniProgram,ST007,1011.7,0.0,CreditCard,Completed,
TXN001758,CUST00384,2025-12-19,App,ST006,771.34,0.0,WeChatPay,Completed,
TXN001759,CUST00384,2025-12-22,MiniProgram,ST001,849.92,115.9,WeChatPay,Completed,
TXN001760,CUST00384,2026-01-27,Douyin,ST002,1204.44,164.24,CreditCard,Completed,
TXN001761,CUST00384,2026-03-17,App,ST001,2679.49,91.18,WeChatPay,Completed,
TXN001762,CUST00384,2026-05-05,POS,ST004,561.8,0.0,Alipay,Completed,
TXN001763,CUST00384,2026-05-17,POS,ST004,1088.95,0.0,CreditCard,Completed,CMP003
TXN001764,CUST00384,2026-05-19,Tmall,ST001,1344.82,0.0,CreditCard,PartiallyReturned,
TXN001765,CUST00385,2025-12-22,App,ST004,943.94,83.51,Alipay,Completed,CMP005
TXN001766,CUST00385,2026-03-16,MiniProgram,ST009,904.1,48.16,Cash,Completed,
TXN001767,CUST00385,2026-05-07,WeChatStore,ST008,1131.28,0.0,CreditCard,Completed,
TXN001768,CUST00386,2025-07-02,Tmall,ST011,2050.66,0.0,StoreValueCard,Completed,
TXN001769,CUST00386,2025-07-25,Douyin,ST010,2054.61,224.75,Alipay,Completed,
TXN001770,CUST00386,2025-09-25,POS,ST006,1072.0,0.0,CreditCard,Completed,
TXN001771,CUST00386,2025-09-29,Tmall,ST012,1994.08,221.56,Alipay,Completed,
TXN001772,CUST00386,2026-01-30,WeChatStore,ST006,687.65,47.12,Alipay,PartiallyReturned,
TXN001773,CUST00386,2026-02-06,POS,ST006,326.89,28.42,WeChatPay,Completed,
TXN001774,CUST00386,2026-03-02,Tmall,ST010,876.02,0.0,CreditCard,Completed,
TXN001775,CUST00386,2026-04-22,MiniProgram,ST004,662.63,34.88,Alipay,Completed,
TXN001776,CUST00386,2026-04-30,WeChatStore,ST004,1761.06,93.96,WeChatPay,Completed,
TXN001777,CUST00386,2026-06-07,Douyin,ST011,1107.82,0.0,Alipay,Completed,CMP001
TXN001778,CUST00386,2026-06-15,App,ST011,372.17,0.0,StoreValueCard,Completed,
TXN001779,CUST00387,2026-02-02,MiniProgram,ST005,252.4,44.54,Cash,Completed,
TXN001780,CUST00387,2026-05-05,Tmall,ST010,2024.86,140.58,Cash,Completed,
TXN001781,CUST00388,2026-04-24,Tmall,ST009,1088.95,0.0,StoreValueCard,Completed,
TXN001782,CUST00388,2026-04-26,POS,ST002,597.78,0.0,StoreValueCard,Returned,
TXN001783,CUST00388,2026-05-14,POS,ST002,871.87,45.89,WeChatPay,Completed,
TXN001784,CUST00389,2024-09-12,MiniProgram,ST002,943.36,128.64,StoreValueCard,Completed,
TXN001785,CUST00389,2025-01-10,Tmall,ST010,359.94,0.0,StoreValueCard,Completed,
TXN001786,CUST00389,2025-03-02,App,ST005,1820.94,18.03,Alipay,Completed,CMP005
TXN001787,CUST00389,2026-01-23,Tmall,ST001,1949.76,265.88,CreditCard,Completed,
TXN001788,CUST00389,2026-03-29,Douyin,ST005,995.81,175.73,CreditCard,Completed,
TXN001789,CUST00389,2026-05-05,WeChatStore,ST010,355.31,0.0,Cash,Completed,
TXN001790,CUST00390,2026-04-06,Tmall,ST006,80.35,0.0,CreditCard,Completed,
TXN001791,CUST00390,2026-04-20,MiniProgram,ST001,57.31,4.98,Cash,Completed,
TXN001792,CUST00390,2026-04-27,WeChatStore,ST010,633.7,7.09,Cash,Completed,
TXN001793,CUST00390,2026-05-12,Tmall,ST003,163.29,12.12,WeChatPay,Completed,
TXN001794,CUST00390,2026-05-15,Douyin,ST004,1280.68,0.0,CreditCard,Completed,
TXN001795,CUST00391,2026-03-11,WeChatStore,ST010,1379.38,119.95,Alipay,Completed,
TXN001796,CUST00391,2026-03-11,Douyin,ST007,1329.19,58.58,Alipay,Completed,
TXN001797,CUST00391,2026-03-17,WeChatStore,ST005,662.12,34.85,StoreValueCard,Completed,
TXN001798,CUST00391,2026-03-20,Tmall,ST002,342.59,18.03,Cash,Completed,CMP005
TXN001799,CUST00391,2026-03-27,Douyin,ST005,2975.96,0.0,StoreValueCard,Completed,
TXN001800,CUST00391,2026-04-01,Douyin,ST005,443.5,23.34,WeChatPay,Completed,
TXN001801,CUST00391,2026-04-06,WeChatStore,ST006,993.9,0.0,WeChatPay,Completed,
TXN001802,CUST00391,2026-04-10,POS,ST010,1564.84,104.63,Cash,Completed,CMP003
TXN001803,CUST00392,2026-04-28,Douyin,ST007,914.39,79.51,Cash,Completed,
TXN001804,CUST00392,2026-06-07,App,ST005,2321.11,214.4,Cash,Completed,
TXN001805,CUST00393,2024-08-24,POS,ST006,355.31,0.0,StoreValueCard,Completed,
TXN001806,CUST00393,2025-05-29,Tmall,ST011,1889.4,0.0,Cash,Completed,
TXN001807,CUST00394,2026-06-26,App,ST004,911.77,0.0,WeChatPay,Returned,
TXN001808,CUST00395,2025-06-16,POS,ST003,681.36,30.2,Alipay,Completed,
TXN001809,CUST00395,2026-04-21,WeChatStore,ST010,299.29,0.0,StoreValueCard,Completed,
TXN001810,CUST00396,2024-07-10,POS,ST002,1030.09,137.54,Alipay,Completed,
TXN001811,CUST00396,2025-06-07,MiniProgram,ST008,696.97,0.0,CreditCard,Completed,
TXN001812,CUST00396,2025-08-13,MiniProgram,ST006,994.78,86.5,Alipay,Completed,
TXN001813,CUST00396,2025-09-18,Douyin,ST004,895.9,0.0,Alipay,Completed,
TXN001814,CUST00396,2026-02-03,MiniProgram,ST010,250.36,13.18,CreditCard,Completed,
TXN001815,CUST00396,2026-04-05,App,ST007,1677.66,145.88,WeChatPay,Completed,
TXN001816,CUST00396,2026-06-17,Tmall,ST010,1072.0,0.0,StoreValueCard,Completed,
TXN001817,CUST00397,2025-07-04,Douyin,ST012,615.91,68.43,Cash,Completed,
TXN001818,CUST00397,2025-09-29,Douyin,ST005,986.04,0.0,StoreValueCard,Completed,
TXN001819,CUST00398,2026-06-26,Douyin,ST009,864.11,0.0,StoreValueCard,Completed,
TXN001820,CUST00399,2026-05-13,MiniProgram,ST005,531.45,0.0,Alipay,Completed,
TXN001821,CUST00399,2026-06-11,POS,ST001,418.57,22.03,WeChatPay,Completed,
TXN001822,CUST00400,2025-07-13,WeChatStore,ST002,332.01,0.0,StoreValueCard,Completed,
TXN001823,CUST00400,2025-07-18,WeChatStore,ST012,1081.28,0.0,Alipay,Completed,
TXN001824,CUST00400,2025-10-03,Douyin,ST012,2196.38,0.0,StoreValueCard,Completed,
TXN001825,CUST00400,2026-01-29,WeChatStore,ST002,806.31,89.59,WeChatPay,Completed,CMP005
TXN001826,CUST00400,2026-02-04,Tmall,ST003,1541.33,45.85,StoreValueCard,Completed,
TXN001827,CUST00400,2026-03-14,Tmall,ST002,703.02,0.0,Cash,Completed,CMP006
TXN001828,CUST00400,2026-03-21,MiniProgram,ST011,2378.12,107.24,Cash,Completed,CMP004
TXN001829,CUST00400,2026-05-25,Tmall,ST011,965.82,0.0,WeChatPay,Completed,
TXN001830,CUST00401,2024-12-15,Douyin,ST001,1345.76,0.0,StoreValueCard,Returned,
TXN001831,CUST00401,2025-04-05,WeChatStore,ST007,528.91,27.84,WeChatPay,Completed,
TXN001832,CUST00401,2025-04-14,MiniProgram,ST003,960.35,35.91,WeChatPay,Completed,
TXN001833,CUST00401,2025-05-21,Douyin,ST010,339.53,29.52,StoreValueCard,Completed,
TXN001834,CUST00402,2025-03-06,App,ST010,1077.82,93.72,StoreValueCard,Completed,
TXN001835,CUST00402,2025-05-15,Douyin,ST004,947.34,0.0,Cash,Completed,
TXN001836,CUST00403,2025-09-28,MiniProgram,ST003,57.31,4.98,StoreValueCard,Completed,
TXN001837,CUST00403,2025-11-22,WeChatStore,ST001,1062.9,0.0,StoreValueCard,Completed,
TXN001838,CUST00403,2025-11-29,WeChatStore,ST005,678.39,0.0,CreditCard,Completed,
TXN001839,CUST00403,2025-12-25,MiniProgram,ST011,88.64,0.0,Cash,Completed,
TXN001840,CUST00403,2026-01-12,Douyin,ST008,516.06,0.0,WeChatPay,Completed,
TXN001841,CUST00403,2026-02-22,Douyin,ST009,504.88,26.57,CreditCard,Completed,
TXN001842,CUST00403,2026-03-25,POS,ST011,163.29,12.12,Cash,Completed,
TXN001843,CUST00403,2026-04-28,App,ST008,637.75,88.13,Alipay,Completed,
TXN001844,CUST00403,2026-05-04,MiniProgram,ST005,533.71,28.09,StoreValueCard,Completed,
TXN001845,CUST00403,2026-06-14,Douyin,ST008,75.02,8.34,Cash,Completed,
TXN001846,CUST00403,2026-06-28,App,ST008,83.36,0.0,Alipay,Completed,
TXN001847,CUST00403,2026-06-28,Douyin,ST005,67.71,7.52,CreditCard,Completed,
TXN001848,CUST00404,2026-06-25,Douyin,ST002,431.04,9.6,Cash,Completed,
TXN001849,CUST00405,2025-09-23,WeChatStore,ST008,556.75,0.0,WeChatPay,Completed,
TXN001850,CUST00405,2026-01-20,POS,ST003,298.53,0.0,WeChatPay,Completed,
TXN001851,CUST00405,2026-03-07,App,ST007,968.0,0.0,Alipay,Completed,
TXN001852,CUST00405,2026-04-17,Tmall,ST003,334.06,0.0,Cash,Completed,
TXN001853,CUST00405,2026-04-18,POS,ST003,1107.82,0.0,Cash,Completed,CMP004
TXN001854,CUST00405,2026-05-22,App,ST010,523.89,0.0,WeChatPay,Completed,
TXN001855,CUST00406,2026-06-11,App,ST005,377.5,0.0,Alipay,Completed,
TXN001856,CUST00406,2026-06-14,WeChatStore,ST005,298.78,52.73,StoreValueCard,Completed,
TXN001857,CUST00406,2026-06-17,WeChatStore,ST003,440.6,0.0,Alipay,Completed,CMP004
TXN001858,CUST00406,2026-06-25,App,ST006,1101.6,45.13,CreditCard,Completed,
TXN001859,CUST00406,2026-06-29,WeChatStore,ST010,916.91,0.0,StoreValueCard,Completed,
TXN001860,CUST00407,2025-11-04,POS,ST002,911.2,160.8,StoreValueCard,Completed,CMP001
TXN001861,CUST00407,2025-12-04,MiniProgram,ST002,831.34,113.36,WeChatPay,Completed,
TXN001862,CUST00408,2025-01-20,WeChatStore,ST009,296.94,0.0,Alipay,Completed,
TXN001863,CUST00408,2025-11-10,Douyin,ST002,895.9,0.0,Alipay,Completed,
TXN001864,CUST00408,2026-04-23,WeChatStore,ST010,1601.25,0.0,CreditCard,Completed,
TXN001865,CUST00409,2026-06-15,App,ST008,1115.6,0.0,WeChatPay,Completed,
TXN001866,CUST00409,2026-06-23,MiniProgram,ST010,1110.32,18.45,CreditCard,Completed,CMP001
TXN001867,CUST00410,2026-05-14,POS,ST006,2497.46,94.73,StoreValueCard,Completed,
TXN001868,CUST00410,2026-06-13,Douyin,ST011,1257.41,47.24,StoreValueCard,Completed,
TXN001869,CUST00411,2026-04-24,App,ST012,670.27,0.0,CreditCard,Completed,
TXN001870,CUST00411,2026-06-03,WeChatStore,ST003,771.34,0.0,CreditCard,Completed,
TXN001871,CUST00412,2025-06-27,WeChatStore,ST012,685.21,0.0,WeChatPay,Returned,
TXN001872,CUST00412,2025-07-06,POS,ST004,1011.7,0.0,Alipay,Completed,
TXN001873,CUST00413,2024-05-31,Tmall,ST002,1780.26,242.76,CreditCard,Completed,
TXN001874,CUST00413,2024-11-02,Tmall,ST005,3043.73,191.24,StoreValueCard,Completed,
TXN001875,CUST00413,2026-01-19,MiniProgram,ST009,233.42,0.0,Alipay,Completed,
TXN001876,CUST00413,2026-05-26,POS,ST003,1260.11,171.83,CreditCard,Completed,
TXN001877,CUST00414,2026-01-10,App,ST005,759.72,0.0,Alipay,Completed,
TXN001878,CUST00414,2026-02-21,Tmall,ST009,685.21,0.0,WeChatPay,PartiallyReturned,
TXN001879,CUST00414,2026-03-09,WeChatStore,ST012,360.87,18.99,CreditCard,Completed,CMP002
TXN001880,CUST00414,2026-04-11,POS,ST007,630.39,54.82,Cash,PartiallyReturned,CMP001
TXN001881,CUST00414,2026-04-30,Tmall,ST007,996.57,115.63,WeChatPay,PartiallyReturned,
TXN001882,CUST00415,2026-05-15,POS,ST010,1011.7,0.0,WeChatPay,Completed,
TXN001883,CUST00415,2026-05-16,MiniProgram,ST007,2023.4,0.0,WeChatPay,Completed,
TXN001884,CUST00415,2026-05-29,MiniProgram,ST006,1885.47,78.21,Cash,Completed,
TXN001885,CUST00415,2026-06-05,POS,ST010,1113.86,0.0,Alipay,Completed,
TXN001886,CUST00415,2026-06-08,App,ST010,250.72,0.0,WeChatPay,Completed,
TXN001887,CUST00415,2026-06-18,MiniProgram,ST012,1832.04,34.85,WeChatPay,Completed,
TXN001888,CUST00416,2026-01-09,App,ST011,1048.15,55.17,Cash,Completed,
TXN001889,CUST00416,2026-01-23,POS,ST004,1072.0,0.0,CreditCard,Completed,
TXN001890,CUST00416,2026-04-28,Douyin,ST004,216.23,0.0,StoreValueCard,Completed,
TXN001891,CUST00416,2026-05-14,Tmall,ST009,350.6,18.45,WeChatPay,Returned,
TXN001892,CUST00416,2026-05-21,WeChatStore,ST009,1262.94,103.88,StoreValueCard,Completed,
TXN001893,CUST00416,2026-06-07,WeChatStore,ST010,282.09,14.85,CreditCard,Completed,
TXN001894,CUST00417,2026-04-12,WeChatStore,ST003,2502.84,0.0,CreditCard,Completed,CMP005
TXN001895,CUST00417,2026-04-23,POS,ST005,866.04,0.0,Alipay,Completed,
TXN001896,CUST00417,2026-04-24,Tmall,ST010,296.94,0.0,CreditCard,Completed,
TXN001897,CUST00417,2026-04-26,MiniProgram,ST001,1324.05,0.0,CreditCard,Completed,
TXN001898,CUST00418,2025-10-26,MiniProgram,ST012,261.31,35.63,Alipay,PartiallyReturned,
TXN001899,CUST00418,2026-01-24,MiniProgram,ST002,306.53,54.09,WeChatPay,Completed,CMP004
TXN001900,CUST00418,2026-01-30,Douyin,ST009,557.96,48.07,CreditCard,Completed,
TXN001901,CUST00418,2026-02-12,Tmall,ST010,721.24,0.0,Cash,Completed,
TXN001902,CUST00418,2026-03-03,App,ST006,992.99,110.33,StoreValueCard,Returned,
TXN001903,CUST00419,2025-08-17,WeChatStore,ST005,80.8,0.0,WeChatPay,Completed,
TXN001904,CUST00419,2025-11-05,POS,ST001,2078.66,168.54,WeChatPay,Completed,
TXN001905,CUST00419,2025-12-30,Douyin,ST012,88.64,0.0,StoreValueCard,Completed,CMP005
TXN001906,CUST00419,2026-01-05,App,ST011,1063.96,56.0,CreditCard,Completed,
TXN001907,CUST00419,2026-06-05,App,ST010,759.26,0.0,Cash,Completed,
TXN001908,CUST00419,2026-06-08,Douyin,ST009,124.58,0.0,WeChatPay,Completed,
TXN001909,CUST00420,2026-05-03,Tmall,ST003,2584.69,0.0,StoreValueCard,Completed,
TXN001910,CUST00420,2026-05-24,WeChatStore,ST006,1946.02,0.0,CreditCard,Completed,
TXN001911,CUST00420,2026-06-17,POS,ST006,942.2,52.39,CreditCard,Completed,CMP003
