event_id,customer_id,event_timestamp,event_type,channel,product_id,session_id,value
EVT0001595,CUST00220,2026-02-08 10:43:00,product_view,MiniProgram,PRD0046,2a487d4594d133,0.732
EVT0001596,CUST00220,2026-03-06 14:51:00,product_view,Tmall,PRD0053,0c185cc07bcbc3,0.508
EVT0001597,CUST00220,2026-03-07 16:50:00,product_view,App,PRD0041,840e764fdcd96f,0.716
EVT0001598,CUST00220,2026-06-07 22:16:00,wishlist_add,Tmall,PRD0052,695d2ccedb7610,0.21
EVT0001599,CUST00220,2026-04-08 15:35:00,page_view,WeChat,PRD0047,74b851c1afcf45,0.359
EVT0001600,CUST00220,2026-01-19 09:42:00,add_to_cart,App,PRD0037,e72e5ec6db4747,0.644
EVT0001601,CUST00221,2026-05-17 21:14:00,live_stream_view,WeChat,PRD0036,3a9de5e7cd1292,0.992
EVT0001602,CUST00221,2026-03-17 10:26:00,coupon_click,POS,PRD0031,54a8a12062aa03,0.492
EVT0001603,CUST00221,2026-06-14 16:45:00,product_view,Douyin,PRD0033,4a98392542d3f3,0.535
EVT0001604,CUST00221,2026-01-17 22:54:00,search,WeChat,PRD0023,7dc76a86d22061,0.556
EVT0001605,CUST00221,2026-04-11 22:38:00,page_view,WeChat,PRD0029,207937542866f3,0.225
EVT0001606,CUST00221,2026-02-21 13:21:00,add_to_cart,Douyin,PRD0020,79b9da21b8fae4,0.912
EVT0001607,CUST00221,2026-05-25 20:40:00,product_view,POS,PRD0035,1fe6839b0ae8cf,0.886
EVT0001608,CUST00221,2026-06-06 10:34:00,add_to_cart,Douyin,PRD0020,629fd68ad15d78,0.742
EVT0001609,CUST00221,2026-06-20 15:20:00,product_view,Tmall,PRD0034,4abc3e3efce20f,0.232
EVT0001610,CUST00221,2026-03-22 15:39:00,wishlist_add,POS,PRD0035,969a06fd49f069,0.262
EVT0001611,CUST00222,2026-05-27 17:55:00,product_view,MiniProgram,PRD0041,df52f927a2c2db,0.178
EVT0001612,CUST00222,2026-05-27 12:15:00,page_view,Douyin,PRD0053,3e7629f482c66d,0.841
EVT0001613,CUST00222,2026-06-27 09:19:00,search,MiniProgram,PRD0043,cc4ab3440d3cf9,0.334
EVT0001614,CUST00222,2026-03-02 09:26:00,product_view,Douyin,PRD0047,f9113a37c4b472,0.112
EVT0001615,CUST00222,2026-04-19 12:55:00,page_view,App,PRD0044,e8f12739041d3c,0.96
EVT0001616,CUST00222,2026-06-21 11:24:00,add_to_cart,POS,PRD0040,517911ea5fde33,0.75
EVT0001617,CUST00222,2026-03-03 22:24:00,search,WeChat,PRD0040,dc4a6bb37f6939,0.367
EVT0001618,CUST00222,2026-06-19 22:17:00,page_view,App,PRD0045,e007f5d6ccf729,0.174
EVT0001619,CUST00222,2026-01-23 13:29:00,wishlist_add,Douyin,PRD0045,092bee2fb6176f,0.336
EVT0001620,CUST00223,2025-11-16 21:43:00,coupon_click,WeChat,PRD0037,2ef8abf0a13e0d,0.957
EVT0001621,CUST00223,2025-07-10 21:36:00,live_stream_view,Tmall,PRD0045,1c03049eea24e8,0.201
EVT0001622,CUST00223,2025-11-03 18:40:00,page_view,MiniProgram,PRD0050,dee8df48c1bbfa,0.701
EVT0001623,CUST00223,2026-02-07 13:00:00,add_to_cart,POS,PRD0039,ecc220d1ef0592,0.152
EVT0001624,CUST00223,2026-03-18 08:16:00,search,WeChat,PRD0041,9036f382d52e0f,0.497
EVT0001625,CUST00224,2026-02-08 22:19:00,search,WeChat,PRD0061,ce6e74a7837c9c,0.619
EVT0001626,CUST00224,2026-06-15 21:05:00,search,POS,PRD0063,2a356a6f240359,0.99
EVT0001627,CUST00224,2026-06-14 20:24:00,product_view,POS,PRD0064,1201fcde3146ef,0.895
EVT0001628,CUST00224,2026-02-17 10:11:00,search,Douyin,PRD0065,c73ac0c62d43f5,0.489
EVT0001629,CUST00224,2026-05-29 17:52:00,product_view,MiniProgram,PRD0070,edf4a0992d8c1c,0.928
EVT0001630,CUST00224,2026-04-11 09:34:00,live_stream_view,MiniProgram,PRD0063,32c135956ae7a7,0.237
EVT0001631,CUST00224,2026-05-18 14:04:00,add_to_cart,Tmall,PRD0057,0fee8f64059b59,0.147
EVT0001632,CUST00224,2026-01-15 16:43:00,page_view,POS,PRD0063,07cca734ac3206,0.708
EVT0001633,CUST00224,2026-05-02 14:41:00,coupon_click,POS,PRD0057,597d916cc93086,0.357
EVT0001634,CUST00224,2026-05-06 08:06:00,add_to_cart,App,PRD0057,7ad497a4be2c52,0.545
EVT0001635,CUST00224,2026-06-14 19:40:00,add_to_cart,Tmall,PRD0061,e35ca14bb48a9b,0.731
EVT0001636,CUST00225,2026-01-15 19:20:00,live_stream_view,Tmall,PRD0009,0a5f588342776a,0.507
EVT0001637,CUST00225,2026-04-11 16:56:00,product_view,App,PRD0007,11a7e5ba53148c,0.461
EVT0001638,CUST00225,2026-05-29 20:23:00,page_view,Tmall,PRD0003,46b43f75bbb9bc,0.308
EVT0001639,CUST00225,2026-06-21 18:04:00,page_view,MiniProgram,PRD0016,e38480f9285cca,0.728
EVT0001640,CUST00226,2026-04-17 09:10:00,product_view,Tmall,PRD0021,5d0515a39ffda2,0.874
EVT0001641,CUST00226,2026-06-29 18:04:00,coupon_click,Tmall,PRD0019,4beb305805b9a8,0.255
EVT0001642,CUST00226,2026-01-11 21:09:00,search,Tmall,PRD0027,0e600a72cee863,0.385
EVT0001643,CUST00226,2026-01-30 11:39:00,product_view,POS,PRD0031,d466edaa7603f4,0.581
EVT0001644,CUST00227,2026-03-07 12:44:00,page_view,Douyin,PRD0022,a52ddef4975ada,0.449
EVT0001645,CUST00227,2026-06-07 17:46:00,coupon_click,App,PRD0033,4d81d0f58c1542,0.827
EVT0001646,CUST00227,2026-04-27 09:29:00,store_visit,Douyin,PRD0030,04c940f0d6dd11,0.826
EVT0001647,CUST00227,2026-02-26 20:47:00,product_view,WeChat,PRD0020,19d6450a489815,0.762
EVT0001648,CUST00228,2026-02-27 14:07:00,product_view,WeChat,PRD0036,439628cd744f9b,0.909
EVT0001649,CUST00228,2026-02-06 22:58:00,search,App,PRD0025,008a0bd049ba88,0.214
EVT0001650,CUST00228,2026-03-23 21:04:00,product_view,App,PRD0022,b401f178a7e1a3,0.812
EVT0001651,CUST00228,2026-06-08 19:59:00,product_view,POS,PRD0032,dc2bf427748d26,0.76
EVT0001652,CUST00228,2026-03-06 17:11:00,product_view,App,PRD0033,ff662bdd3b5aa8,0.502
EVT0001653,CUST00228,2026-06-04 09:29:00,add_to_cart,POS,PRD0035,e84f6cbabe6f73,0.369
EVT0001654,CUST00228,2026-03-04 22:44:00,add_to_cart,Tmall,PRD0025,4571e8c27c6668,0.63
EVT0001655,CUST00228,2026-02-12 20:21:00,page_view,App,PRD0026,1fb4bc2ca48215,0.332
EVT0001656,CUST00228,2026-01-19 19:23:00,page_view,WeChat,PRD0034,04507489a29e18,0.307
EVT0001657,CUST00228,2026-04-19 08:43:00,page_view,App,PRD0035,20a34860fd9f62,0.711
EVT0001658,CUST00228,2026-06-14 10:29:00,search,MiniProgram,PRD0034,d2d4cbd088b667,0.384
EVT0001659,CUST00228,2026-05-07 16:26:00,page_view,Douyin,PRD0034,d6b26b34ce6440,0.291
EVT0001660,CUST00229,2026-02-13 19:42:00,add_to_cart,POS,PRD0064,c621cf1e6a7945,0.866
EVT0001661,CUST00229,2026-03-27 20:49:00,store_visit,App,PRD0060,c27f14a00e666d,0.588
EVT0001662,CUST00229,2026-04-05 15:59:00,product_view,WeChat,PRD0070,6fc48542afa4b6,0.112
EVT0001663,CUST00229,2026-03-01 19:17:00,add_to_cart,POS,PRD0070,b23d239587ddcf,0.388
EVT0001664,CUST00230,2026-02-08 17:32:00,coupon_click,Douyin,PRD0065,4d01281e55a404,0.89
EVT0001665,CUST00230,2026-01-08 08:48:00,product_view,POS,PRD0062,c2704bfdafa221,0.145
EVT0001666,CUST00230,2026-01-11 16:17:00,product_view,WeChat,PRD0064,6504b305055202,0.626
EVT0001667,CUST00231,2026-04-13 21:54:00,product_view,App,PRD0033,760c592157e02d,0.985
EVT0001668,CUST00231,2026-01-30 18:41:00,page_view,Douyin,PRD0027,6ce963b0bc4f67,0.348
EVT0001669,CUST00231,2026-05-26 21:36:00,store_visit,Douyin,PRD0035,0d91ff891340e6,0.647
EVT0001670,CUST00231,2026-03-05 22:55:00,coupon_click,POS,PRD0022,910eec65ae45a4,0.401
EVT0001671,CUST00231,2026-04-03 21:06:00,store_visit,Tmall,PRD0020,68741b3fb1a454,0.677
EVT0001672,CUST00231,2026-01-22 20:16:00,wishlist_add,POS,PRD0036,6f977345584672,0.46
EVT0001673,CUST00231,2026-06-12 12:30:00,page_view,MiniProgram,PRD0031,89c43e8bcb1342,0.335
EVT0001674,CUST00231,2026-05-28 20:47:00,page_view,POS,PRD0027,881526b4f82bd5,0.133
EVT0001675,CUST00232,2026-05-15 11:28:00,store_visit,MiniProgram,PRD0059,bb32079d11a9eb,0.585
EVT0001676,CUST00232,2026-06-11 12:24:00,live_stream_view,App,PRD0064,6ef16b873c3a48,0.955
EVT0001677,CUST00232,2026-04-07 08:48:00,page_view,MiniProgram,PRD0055,cd3e38d19cc165,0.346
EVT0001678,CUST00232,2026-04-27 10:47:00,page_view,Douyin,PRD0068,86b3b7e77696d9,0.514
EVT0001679,CUST00232,2026-01-02 18:00:00,search,MiniProgram,PRD0064,edd3773ae3c409,0.554
EVT0001680,CUST00232,2026-06-07 09:30:00,product_view,Tmall,PRD0061,235a19f60fed6d,0.281
EVT0001681,CUST00232,2026-03-09 16:24:00,live_stream_view,Tmall,PRD0065,ea1e7bce5c2320,0.88
EVT0001682,CUST00232,2026-03-24 19:20:00,store_visit,WeChat,PRD0069,0bd31b17cdb80f,0.984
EVT0001683,CUST00233,2026-01-07 12:51:00,live_stream_view,App,PRD0026,7b848a722e5a38,0.963
EVT0001684,CUST00233,2026-04-22 15:14:00,product_view,MiniProgram,PRD0030,d9e6299b805e4e,0.278
EVT0001685,CUST00233,2026-02-22 11:59:00,coupon_click,Douyin,PRD0033,d8c55f9966ffda,0.59
EVT0001686,CUST00234,2026-02-22 20:47:00,product_view,App,PRD0037,7d19dd923cc70b,0.23
EVT0001687,CUST00234,2026-07-01 15:16:00,live_stream_view,MiniProgram,PRD0053,4e2e6e48bf3888,0.377
EVT0001688,CUST00234,2026-06-17 21:16:00,product_view,Tmall,PRD0046,2ee7855145cce0,0.986
EVT0001689,CUST00234,2026-04-06 22:34:00,wishlist_add,WeChat,PRD0049,3048dd618aed81,0.609
EVT0001690,CUST00234,2026-01-26 20:52:00,search,Douyin,PRD0054,ad45090f518221,0.673
EVT0001691,CUST00234,2026-05-05 10:59:00,page_view,Douyin,PRD0040,8ccda28e5fe89e,0.565
EVT0001692,CUST00234,2026-05-13 11:06:00,add_to_cart,POS,PRD0051,18cb0534113854,0.148
EVT0001693,CUST00234,2026-06-26 13:26:00,product_view,POS,PRD0037,7a3388b990e690,0.37
EVT0001694,CUST00234,2026-02-21 20:53:00,page_view,Tmall,PRD0051,b9d01b7f2d6d02,0.699
EVT0001695,CUST00235,2026-03-22 13:51:00,store_visit,WeChat,PRD0034,4f0d1d3e37e9c9,0.4
EVT0001696,CUST00235,2026-02-16 19:30:00,page_view,WeChat,PRD0034,d14f34340cbd45,0.436
EVT0001697,CUST00235,2026-01-12 08:58:00,wishlist_add,Tmall,PRD0033,9b3a13016aaedf,0.367
EVT0001698,CUST00235,2026-05-22 17:39:00,page_view,WeChat,PRD0029,c5f1e7fd78ea43,0.136
EVT0001699,CUST00235,2026-04-02 10:59:00,store_visit,Tmall,PRD0025,556650f0bfc9de,0.963
EVT0001700,CUST00235,2026-06-12 15:08:00,add_to_cart,App,PRD0022,b025eecdf9de97,0.209
EVT0001701,CUST00235,2026-01-25 20:32:00,page_view,WeChat,PRD0023,343408799ac4fd,0.459
EVT0001702,CUST00235,2026-04-10 21:47:00,page_view,WeChat,PRD0029,1e5f76bde952a9,0.83
EVT0001703,CUST00235,2026-04-14 16:24:00,page_view,Douyin,PRD0036,a1339d3cfd06a8,0.598
EVT0001704,CUST00235,2026-05-20 20:12:00,live_stream_view,Douyin,PRD0020,308029da2508e3,0.249
EVT0001705,CUST00235,2026-02-20 20:43:00,page_view,MiniProgram,PRD0019,bb6dfde6cdf0a7,0.408
EVT0001706,CUST00236,2026-02-28 08:30:00,coupon_click,MiniProgram,PRD0032,b5fa6f2893ef8c,0.279
EVT0001707,CUST00236,2026-02-25 11:32:00,search,MiniProgram,PRD0028,1c1a7b0203640f,0.563
EVT0001708,CUST00236,2026-06-25 12:07:00,live_stream_view,MiniProgram,PRD0030,95293618e921b1,0.514
EVT0001709,CUST00236,2026-03-17 20:16:00,page_view,WeChat,PRD0019,108c8c89e005c7,0.336
EVT0001710,CUST00236,2026-06-12 13:32:00,product_view,App,PRD0026,563907fc5c734a,0.537
EVT0001711,CUST00236,2026-06-03 18:11:00,product_view,POS,PRD0030,18a5ebdcedc198,0.145
EVT0001712,CUST00236,2026-05-22 14:56:00,product_view,MiniProgram,PRD0028,b1b1ff1f60cab6,0.823
EVT0001713,CUST00236,2026-06-03 19:31:00,page_view,Tmall,PRD0024,161fe2eb1514ac,0.77
EVT0001714,CUST00236,2026-06-25 22:47:00,live_stream_view,MiniProgram,PRD0025,cfb038429e00ec,0.918
EVT0001715,CUST00236,2026-01-09 16:45:00,coupon_click,App,PRD0036,07f152c6f3e37a,0.251
EVT0001716,CUST00236,2026-01-13 15:11:00,page_view,Tmall,PRD0031,cafa5745d987d6,0.955
EVT0001717,CUST00236,2026-03-27 22:06:00,store_visit,Tmall,PRD0027,1ce82443822489,0.684
EVT0001718,CUST00236,2026-04-07 17:07:00,coupon_click,App,PRD0019,367ac7c0bf2ede,0.731
EVT0001719,CUST00237,2026-02-16 17:38:00,search,App,PRD0018,9df1ddaf0c11c4,0.741
EVT0001720,CUST00237,2026-02-07 10:48:00,page_view,WeChat,PRD0018,cd929d04561a39,0.833
EVT0001721,CUST00237,2026-02-20 13:09:00,add_to_cart,WeChat,PRD0004,8092540b787d64,0.563
EVT0001722,CUST00237,2026-04-13 11:45:00,add_to_cart,MiniProgram,PRD0016,d755bd52b0202e,0.17
EVT0001723,CUST00237,2026-02-20 19:43:00,page_view,Tmall,PRD0016,4d8f399810e2d2,0.243
EVT0001724,CUST00237,2026-05-17 17:48:00,add_to_cart,App,PRD0008,81f0074910edcc,0.766
EVT0001725,CUST00237,2026-02-28 12:33:00,search,POS,PRD0015,63cd7b003b841c,0.624
EVT0001726,CUST00237,2026-03-11 09:28:00,page_view,Douyin,PRD0001,fc208d20edcefa,0.741
EVT0001727,CUST00237,2026-05-02 17:40:00,page_view,MiniProgram,PRD0016,a9f63d939901f9,0.336
EVT0001728,CUST00237,2026-04-11 18:29:00,store_visit,App,PRD0012,2bbec13eb890c7,0.57
EVT0001729,CUST00237,2026-01-27 17:14:00,store_visit,POS,PRD0007,da2f9d01c8fe4a,0.47
EVT0001730,CUST00237,2026-02-26 09:48:00,wishlist_add,Douyin,PRD0006,484210bd1dbd7a,0.646
EVT0001731,CUST00237,2026-05-04 14:06:00,product_view,App,PRD0009,1bb542f6959190,0.407
EVT0001732,CUST00238,2026-02-19 19:03:00,page_view,POS,PRD0018,cb1abcfa12c01c,0.866
EVT0001733,CUST00238,2026-04-07 12:09:00,live_stream_view,POS,PRD0012,cc29fdd2661d08,0.267
EVT0001734,CUST00238,2026-01-09 20:57:00,search,Tmall,PRD0011,87e5e5c57b7975,0.662
EVT0001735,CUST00238,2026-03-12 16:15:00,product_view,MiniProgram,PRD0004,7723938d3a3e96,0.313
EVT0001736,CUST00239,2026-05-11 18:58:00,product_view,App,PRD0013,f042b44ee79d4c,0.831
EVT0001737,CUST00239,2026-05-25 14:33:00,product_view,Douyin,PRD0001,f07003ef9dcb59,0.586
EVT0001738,CUST00239,2026-03-31 18:47:00,search,App,PRD0011,49171b796b685f,0.63
EVT0001739,CUST00240,2026-06-10 10:03:00,search,MiniProgram,PRD0028,a2358929f5ff22,0.69
EVT0001740,CUST00240,2026-02-08 13:17:00,product_view,WeChat,PRD0021,eaefa3213a1d7d,0.614
EVT0001741,CUST00240,2026-03-08 20:14:00,product_view,WeChat,PRD0036,d77f0b86eedc40,0.649
EVT0001742,CUST00240,2026-03-23 08:28:00,store_visit,POS,PRD0024,ade54c6e5d8ade,0.804
EVT0001743,CUST00241,2026-03-17 20:55:00,product_view,Douyin,PRD0050,dc40228aa543a6,0.607
EVT0001744,CUST00241,2026-05-08 13:50:00,product_view,Tmall,PRD0053,bd35cf01317f37,0.403
EVT0001745,CUST00241,2026-02-07 10:15:00,product_view,App,PRD0047,252117bf872947,0.404
EVT0001746,CUST00241,2026-01-04 12:10:00,store_visit,MiniProgram,PRD0054,238b065ab502f9,0.33
EVT0001747,CUST00241,2026-06-18 13:33:00,page_view,Douyin,PRD0047,6e524a72afe2b1,0.724
EVT0001748,CUST00241,2026-06-02 19:06:00,search,POS,PRD0047,295aac5c6bd145,0.289
EVT0001749,CUST00241,2026-01-04 11:19:00,page_view,App,PRD0051,1a6df3f0774850,0.386
EVT0001750,CUST00241,2026-01-05 18:05:00,store_visit,MiniProgram,PRD0038,0bc0fb6327c686,0.556
EVT0001751,CUST00241,2026-03-04 14:02:00,product_view,POS,PRD0046,8606470db25664,0.686
EVT0001752,CUST00242,2026-02-20 19:42:00,wishlist_add,Douyin,PRD0002,01bbb3f32d69f6,0.465
EVT0001753,CUST00242,2026-04-07 12:24:00,page_view,Tmall,PRD0028,06b73d6e8227f9,0.518
EVT0001754,CUST00242,2026-01-28 21:17:00,live_stream_view,Douyin,PRD0034,03560fdac45874,0.766
EVT0001755,CUST00242,2026-01-26 11:37:00,page_view,Douyin,PRD0033,825aca290e99c9,0.811
EVT0001756,CUST00242,2026-05-23 08:08:00,add_to_cart,Tmall,PRD0050,91e9ddd0e206bd,0.47
EVT0001757,CUST00242,2026-06-30 17:11:00,page_view,MiniProgram,PRD0048,eed7bb640f3a8c,0.313
EVT0001758,CUST00242,2026-02-03 12:48:00,wishlist_add,App,PRD0001,7efe88658118c2,0.686
EVT0001759,CUST00243,2026-03-29 11:09:00,search,Tmall,PRD0022,12f7b6f271fed9,0.791
EVT0001760,CUST00243,2026-05-17 13:23:00,add_to_cart,App,PRD0027,394cae503983ce,0.65
EVT0001761,CUST00243,2026-03-13 22:47:00,store_visit,POS,PRD0019,f3fe983a2f9489,0.538
EVT0001762,CUST00243,2026-01-31 16:48:00,page_view,POS,PRD0026,f913d499727849,0.556
EVT0001763,CUST00243,2026-04-02 14:48:00,product_view,MiniProgram,PRD0029,cb572b0af8ff86,0.646
EVT0001764,CUST00243,2026-03-21 09:15:00,product_view,App,PRD0033,a9b9bcfdc01c96,0.401
EVT0001765,CUST00243,2026-05-27 17:46:00,search,MiniProgram,PRD0022,81c0debcf28a6d,0.533
EVT0001766,CUST00243,2026-06-02 19:20:00,product_view,Tmall,PRD0030,cab24636828cb2,0.921
EVT0001767,CUST00244,2026-04-22 11:49:00,page_view,POS,PRD0025,b5518d5a68efec,0.476
EVT0001768,CUST00244,2026-02-20 08:53:00,product_view,WeChat,PRD0028,8edfa451c0cd84,0.943
EVT0001769,CUST00244,2026-04-20 18:04:00,page_view,Douyin,PRD0036,ab168674de1e73,0.689
EVT0001770,CUST00244,2026-05-09 18:08:00,add_to_cart,POS,PRD0024,42c1987cc94d3d,0.589
EVT0001771,CUST00244,2026-02-02 13:48:00,product_view,WeChat,PRD0026,7a3ca0ede3f4e7,0.292
EVT0001772,CUST00244,2026-03-28 16:30:00,product_view,POS,PRD0024,102f87145fda46,0.453
EVT0001773,CUST00245,2026-01-23 19:53:00,add_to_cart,MiniProgram,PRD0001,42cafa994ee983,0.308
EVT0001774,CUST00245,2026-06-22 18:44:00,coupon_click,Douyin,PRD0007,cd25b94bb7e970,0.654
EVT0001775,CUST00245,2026-04-29 19:01:00,add_to_cart,Tmall,PRD0003,eb6df4c84a6750,0.503
EVT0001776,CUST00245,2026-05-13 21:39:00,product_view,App,PRD0004,79fdc30e0f4cfc,0.627
EVT0001777,CUST00246,2026-03-13 10:30:00,live_stream_view,App,PRD0002,3aa65c37f277bc,0.54
EVT0001778,CUST00246,2026-06-24 13:38:00,search,MiniProgram,PRD0012,c18cc77148bc2d,0.463
EVT0001779,CUST00246,2026-06-11 22:54:00,wishlist_add,Douyin,PRD0011,e1cbfd9ccd8f84,0.459
EVT0001780,CUST00247,2026-06-04 17:56:00,page_view,Tmall,PRD0026,8dccde7ffbfeb5,0.427
EVT0001781,CUST00247,2026-06-24 13:47:00,live_stream_view,App,PRD0034,0a8fcadfaa9854,0.378
EVT0001782,CUST00247,2026-06-01 09:32:00,add_to_cart,App,PRD0028,4ae83946c594ab,0.405
EVT0001783,CUST00247,2026-03-01 20:04:00,page_view,POS,PRD0035,9bba92583ae693,0.179
EVT0001784,CUST00247,2026-05-12 22:16:00,product_view,App,PRD0023,f170b8f24d4b71,0.832
EVT0001785,CUST00247,2026-05-30 22:57:00,page_view,App,PRD0020,eb6a5ae9826a29,0.524
EVT0001786,CUST00247,2026-01-24 14:48:00,product_view,Tmall,PRD0029,cc51562c4e27dc,0.606
EVT0001787,CUST00248,2026-02-12 18:55:00,product_view,WeChat,PRD0028,7d266622323252,0.992
EVT0001788,CUST00248,2026-03-17 14:09:00,search,App,PRD0036,973dffacb471d0,0.637
EVT0001789,CUST00248,2026-01-08 22:44:00,live_stream_view,Douyin,PRD0030,549bf5d27205e4,0.361
EVT0001790,CUST00248,2026-03-17 22:42:00,page_view,WeChat,PRD0024,b62eafef8ffee9,0.531
EVT0001791,CUST00249,2026-03-30 11:58:00,add_to_cart,Tmall,PRD0030,2ca252e0c1a263,0.218
EVT0001792,CUST00249,2026-06-03 16:12:00,page_view,WeChat,PRD0027,651144193d9984,0.998
EVT0001793,CUST00249,2026-06-13 15:46:00,page_view,Tmall,PRD0031,49bde205fa7f04,0.663
EVT0001794,CUST00249,2026-06-08 15:08:00,page_view,Tmall,PRD0036,d7853e07296765,0.237
EVT0001795,CUST00249,2026-06-12 18:44:00,coupon_click,POS,PRD0026,d6ab8e97c9dbdc,0.286
EVT0001796,CUST00249,2026-01-14 15:03:00,page_view,POS,PRD0019,ed9f955e34874c,0.873
EVT0001797,CUST00249,2026-04-09 14:04:00,page_view,Douyin,PRD0032,4d677c292546f9,0.455
EVT0001798,CUST00249,2026-06-01 14:40:00,search,POS,PRD0027,dd7b932d82a74c,0.804
EVT0001799,CUST00249,2026-02-03 13:28:00,wishlist_add,Tmall,PRD0028,00821bce3dd6a4,0.199
EVT0001800,CUST00249,2026-05-23 08:42:00,product_view,POS,PRD0033,62a1c081b83a76,0.74
EVT0001801,CUST00250,2026-04-16 19:39:00,product_view,WeChat,PRD0051,6386ff58d9ae95,0.456
EVT0001802,CUST00250,2026-02-06 14:55:00,add_to_cart,App,PRD0052,8e063f23c9659c,0.856
EVT0001803,CUST00250,2026-01-10 15:52:00,wishlist_add,Douyin,PRD0038,571afdf64f76cb,0.374
EVT0001804,CUST00250,2026-06-02 12:28:00,product_view,Tmall,PRD0054,671f81bbac20a7,0.362
EVT0001805,CUST00250,2026-02-09 14:44:00,page_view,WeChat,PRD0041,ae321ee900ece7,0.825
EVT0001806,CUST00250,2026-05-04 11:12:00,coupon_click,Douyin,PRD0041,4e46ff0992dce9,0.772
EVT0001807,CUST00250,2026-02-01 10:04:00,add_to_cart,App,PRD0051,b8f6dd3eec35ea,0.743
EVT0001808,CUST00250,2026-05-31 17:52:00,store_visit,POS,PRD0042,5f4c08875867c9,0.549
EVT0001809,CUST00250,2026-03-06 12:41:00,coupon_click,Douyin,PRD0046,2944f90ee5abda,0.942
EVT0001810,CUST00250,2026-03-19 19:15:00,product_view,WeChat,PRD0043,e0864c828f134f,0.224
EVT0001811,CUST00250,2026-01-05 14:57:00,store_visit,Tmall,PRD0041,2e19d8b1065428,0.537
EVT0001812,CUST00250,2026-01-13 13:29:00,page_view,Douyin,PRD0053,8cbfa33ebe6ac9,0.846
EVT0001813,CUST00251,2026-02-19 16:53:00,page_view,Tmall,PRD0057,53684d9b7df070,0.181
EVT0001814,CUST00251,2026-01-04 17:41:00,store_visit,App,PRD0072,57156c5acecde3,0.495
EVT0001815,CUST00251,2026-01-03 10:15:00,page_view,WeChat,PRD0065,4a4b7a04a5936c,0.407
EVT0001816,CUST00251,2026-03-24 18:03:00,search,MiniProgram,PRD0069,79a4c54dbc7770,0.881
EVT0001817,CUST00251,2026-02-03 20:56:00,wishlist_add,App,PRD0064,c137a073705c92,0.29
EVT0001818,CUST00251,2026-01-03 18:50:00,add_to_cart,Tmall,PRD0066,17e06cb5098a7d,0.178
EVT0001819,CUST00252,2026-03-27 22:58:00,coupon_click,Douyin,PRD0002,f5a1c66a083492,0.704
EVT0001820,CUST00252,2026-03-16 17:09:00,coupon_click,WeChat,PRD0006,62a0388b5eeed3,0.787
EVT0001821,CUST00252,2026-03-07 14:12:00,add_to_cart,POS,PRD0015,823b3812064b84,0.129
EVT0001822,CUST00252,2026-05-09 21:35:00,search,Tmall,PRD0004,261921766fbaf9,0.719
EVT0001823,CUST00252,2026-02-14 12:59:00,product_view,WeChat,PRD0015,89a27af3b4ece9,0.46
EVT0001824,CUST00252,2026-04-04 11:19:00,page_view,Tmall,PRD0007,4bb3a3e7e08a07,0.6
EVT0001825,CUST00253,2026-03-20 21:57:00,add_to_cart,WeChat,PRD0047,f3b222268a9b8a,0.923
EVT0001826,CUST00253,2026-01-16 14:41:00,search,Douyin,PRD0050,af38be4b1d90d6,0.521
EVT0001827,CUST00253,2026-05-02 08:50:00,live_stream_view,MiniProgram,PRD0053,aeb5bc99306c26,0.112
EVT0001828,CUST00254,2026-01-09 19:17:00,page_view,Douyin,PRD0010,7d244755fef5a8,0.688
EVT0001829,CUST00254,2026-04-13 11:45:00,product_view,POS,PRD0007,4a35c83f34880d,0.641
EVT0001830,CUST00254,2026-02-15 15:15:00,product_view,App,PRD0007,31548449631b70,0.897
EVT0001831,CUST00254,2026-01-30 16:37:00,page_view,App,PRD0018,8e44df640bf726,0.484
EVT0001832,CUST00254,2026-01-06 16:19:00,coupon_click,POS,PRD0009,7ae6763047d7fc,0.702
EVT0001833,CUST00254,2026-04-12 09:28:00,add_to_cart,Douyin,PRD0013,35b508d00adb07,0.751
EVT0001834,CUST00254,2026-01-04 13:52:00,coupon_click,Douyin,PRD0008,731153945f8bdb,0.219
EVT0001835,CUST00254,2026-04-22 13:43:00,page_view,Douyin,PRD0004,aa2a939c3a8edf,0.905
EVT0001836,CUST00255,2025-10-07 22:10:00,product_view,POS,PRD0027,5e268caafa3f34,0.549
EVT0001837,CUST00255,2026-06-30 08:07:00,product_view,Douyin,PRD0023,4e8e5163ccb01d,0.266
EVT0001838,CUST00255,2025-12-17 21:57:00,product_view,MiniProgram,PRD0027,b769115702ceca,0.393
EVT0001839,CUST00255,2026-01-12 19:21:00,product_view,MiniProgram,PRD0022,d7a93a2061f3ae,0.641
EVT0001840,CUST00255,2025-10-29 17:27:00,product_view,MiniProgram,PRD0022,5ae2338f661d15,0.723
EVT0001841,CUST00256,2026-03-13 19:32:00,page_view,App,PRD0065,b766fe49de54c1,0.845
EVT0001842,CUST00256,2026-04-09 20:43:00,add_to_cart,WeChat,PRD0057,cc412917871048,0.469
EVT0001843,CUST00256,2026-02-09 21:54:00,page_view,WeChat,PRD0058,b11baa37662367,0.392
EVT0001844,CUST00257,2026-05-20 19:28:00,store_visit,Tmall,PRD0030,5347c14315383f,0.476
EVT0001845,CUST00257,2026-06-04 09:53:00,wishlist_add,Douyin,PRD0020,19d6ef37bea718,0.767
